creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,emb_1_mean,emb_2_mean,emb_3_mean,emb_4_mean,emb_5_mean,emb_6_mean,emb_7_mean,emb_8_mean,emb_9_mean,emb_10_mean,emb_1_var,emb_2_var,emb_3_var,emb_4_var,emb_5_var,emb_6_var,emb_7_var,emb_8_var,emb_9_var,emb_10_var
post-collab-bia,120231646148100348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120231646148100348_120231646148100348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120231646148100348_120231646148100348_facebook_9.mp4,196872,1.0,"R$ 1.870,63",05/06/2025,07/06/2025,0.2038585588907422,0.1963312456213971,-0.06044751333188167,0.2154666387577676,-0.2095516907781978,0.01566466778052482,-0.1734988022606633,-0.15939002903865152,-0.10076848938401821,-0.09603239165119014,1.404256745054072e-05,1.988319546195074e-05,5.580808198025321e-05,8.829927029236585e-07,8.699194453328935e-06,2.502228898250509e-05,2.4616514753408138e-05,5.9922524010691846e-05,7.056631043347042e-05,4.642599842158811e-05
iza-sorrindo-celular|qualidade|generico-foco-wpp|contrate-agora-e-aproveite,120234386762950409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234386762950409_120234386762950409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234386762950409_120234386762950409_facebook_9.mp4,196581,1226.0,"R$ 1.868,26",21/08/2025,25/09/2025,0.20605100923114353,0.19432606365945604,-0.06144932806491852,0.21447490089469487,-0.20935407976309459,0.017521892231889068,-0.17268725401825374,-0.16258083714379204,-0.09657651566796832,-0.09444515903790791,1.381159037784678e-05,9.340015781532916e-06,6.586136534020564e-05,3.7917324575940407e-06,1.1765693056617404e-05,3.956745906623141e-05,1.4814373981414326e-05,3.351070821333936e-05,3.2989465951979094e-05,6.57089827967811e-05
mion-celular|ultraoferta|bora-pro-zap|te-conto-no-zap,120219186273210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219186273210409_120219186273210409_facebook_9.jpeg,,196282,1726.0,"R$ 1.867,06",17/02/2025,12/05/2025,0.1868015080690384,0.192806676030159,-0.02755024842917919,0.2096400260925293,-0.22339315712451935,-0.013451655395328999,-0.1676144003868103,-0.14914216101169586,-0.11361506581306458,-0.13114649057388306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movers,120236445341850409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236445341850409_120236445341850409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236445341850409_120236445341850409_facebook_9.mp4,196112,56.0,"R$ 1.864,32",01/10/2025,11/12/2025,0.2001561646660169,0.1972571892870797,-0.05559106916189194,0.21424026787281036,-0.21188388268152872,0.01045869259784619,-0.17412948442829979,-0.15517873068650564,-0.10553676924771732,-0.10152159465683831,3.0320155313925647e-06,3.2192638187283014e-06,2.0074040436298927e-05,4.6655563355911687e-07,2.937531738794124e-06,7.668381530262873e-06,5.261581252195098e-06,9.136234340968563e-06,1.0757865199644392e-05,1.6369794437738805e-05
the-last-of-us|conteudo|max-1gb|contrate-agora,120227592398670409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227592398670409_120227592398670409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227592398670409_120227592398670409_facebook_9.mp4,195874,1638.0,"R$ 1.864,14",07/05/2025,15/07/2025,0.20056767596138847,0.19202743073304493,-0.049690421173969906,0.21270928813351525,-0.21411816775798798,0.007188960901651045,-0.16964932481447856,-0.1606424030330446,-0.09933982623947991,-0.10694290200869243,3.487256955843284e-05,9.55359608432084e-06,0.00010998358403294331,6.534269405662705e-06,2.228035191408474e-05,6.901072021161848e-05,1.2883941379781856e-05,5.530908255280909e-05,5.6075710386489977e-05,0.00010707408955378378
kv-5g-v2,120226028198310197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226028198310197_120226028198310197_facebook_9.jpeg,,195656,996.0,"R$ 1.862,82",09/04/2025,18/06/2025,0.1965891271829605,0.1905979961156845,-0.041983913630247116,0.2123461812734604,-0.21707163751125336,0.0003666616976261139,-0.16717906296253204,-0.1593913584947586,-0.10194557905197144,-0.11558174341917038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clientes,120216177935150409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216177935150409_120216177935150409_facebook_9.jpeg,,195456,681.0,"R$ 1.861,04",18/11/2024,05/12/2024,0.19314837455749512,0.18884186446666718,-0.03356252610683441,0.21073542535305023,-0.22070719301700592,-0.006012869533151388,-0.16522173583507538,-0.1578967124223709,-0.10350563377141953,-0.1241040825843811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oferta-119,120212442710530409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212442710530409_120212442710530409_facebook_9.jpeg,,195126,564.0,"R$ 1.858,74",13/06/2024,16/09/2024,0.20189692080020905,0.19230246543884277,-0.053043559193611145,0.2132023423910141,-0.21272754669189453,0.009360391646623611,-0.17036981880664825,-0.1607678383588791,-0.09914371371269226,-0.10406112670898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ampla,120214084730010670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120214084730010670_120214084730010670_facebook_9.jpeg,,194848,4795.0,"R$ 1.857,31",13/11/2024,23/12/2024,0.19776715338230133,0.19359691441059113,-0.04808695614337921,0.21321409940719604,-0.2147425413131714,0.003697288455441594,-0.17054365575313568,-0.15687038004398346,-0.10475090891122818,-0.10957511514425278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-,120210733968340409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120210733968340409_120210733968340409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120210733968340409_120210733968340409_facebook_9.mp4,194701,817.0,"R$ 1.856,82",22/04/2024,07/12/2024,0.194433683819241,0.1913175208701028,-0.03809340571363767,0.21209148996406132,-0.21862185531192355,-0.0018504243774158467,-0.16672264238198597,-0.15835036403603023,-0.10331711338626014,-0.11886550419860416,7.3501506077905355e-06,5.7549542360195906e-06,4.5994960170716e-05,1.0279260028841675e-06,7.4005465414784236e-06,2.3241805220533107e-05,9.500286642622296e-06,1.2962588929443357e-05,1.4580571126685019e-05,4.200425249120694e-05
kv-sem-surpresas,120226025369190197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226025369190197_120226025369190197_facebook_9.jpeg,,192947,1178.0,"R$ 1.851,58",09/04/2025,18/06/2025,0.2017272710800171,0.1942942887544632,-0.05654504895210266,0.21358704566955566,-0.2113335281610489,0.009930234402418137,-0.1729956716299057,-0.15747343003749847,-0.10298138111829758,-0.10144367069005966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black-friday,120203049019500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203049019500409_120203049019500409_facebook_9.jpeg,,192798,812.0,"R$ 1.850,20",21/11/2023,09/12/2023,0.1976388841867447,0.1895267814397812,-0.04284962639212608,0.21193136274814606,-0.216786190867424,0.0011796465842053294,-0.16714417934417725,-0.160140261054039,-0.10043970495462418,-0.11493060737848282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oferta,120217775018820370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120217775018820370_120217775018820370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120217775018820370_120217775018820370_facebook_9.mp4,192446,2401.0,"R$ 1.847,59",30/10/2024,14/01/2025,0.19332670834329393,0.19441119250324038,-0.040477963578369885,0.21195508374108207,-0.21799642675452763,-0.0016651570881044285,-0.1698941315213839,-0.15330514229006237,-0.10841690417793062,-0.11714146493209733,8.407742188035022e-07,1.6742127489996927e-06,1.288308846447611e-06,6.461718325569936e-08,2.0369550086717797e-07,8.771669247169297e-07,1.5792710591180616e-06,4.225385932513332e-06,4.955411231961282e-06,1.1608276965952974e-06
maes-chip-gratis,120226995443000197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226995443000197_120226995443000197_facebook_9.jpeg,,192118,789.0,"R$ 1.845,93",16/04/2025,17/05/2025,0.18960213661193848,0.1874423772096634,-0.02713271789252758,0.20993834733963013,-0.22287899255752563,-0.012704640626907349,-0.16354918479919434,-0.15603548288345337,-0.10657420754432678,-0.13199764490127563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-headphone|qualidade|gamers-generico|sem-cta,120228386482360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228386482360409_120228386482360409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228386482360409_120228386482360409_facebook_9.mp4,192043,1419.0,"R$ 1.845,81",19/05/2025,10/02/2026,0.20291701356569927,0.1873007873694102,-0.0505949671069781,0.21516962349414825,-0.21272193590799968,0.006837643781909719,-0.16596858501434325,-0.1667850911617279,-0.09574791640043259,-0.10709248036146164,5.992525470642897e-06,1.4262242073051429e-05,2.3733790510957408e-05,3.2806613197896203e-07,3.4876427322099658e-06,9.017245348375875e-06,2.5568951696814203e-05,7.198309048955428e-05,9.686490069348072e-05,1.1515901357652678e-05
iza-headphone|oferta|black-friday-fase-1|contrate-agora,120238456406950409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120238456406950409_120238456406950409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120238456406950409_120238456406950409_facebook_9.mp4,192011,3899.0,"R$ 1.845,77",05/11/2025,04/12/2025,0.1940528303384781,0.19279040230645073,-0.03910177788800663,0.2115770012140274,-0.21857568191157448,-0.0014651239274017928,-0.16840432816081577,-0.15575328734185961,-0.10546626912222969,-0.11800688190592659,1.4828782139966437e-05,9.982830700209319e-06,6.90168120563857e-05,2.2999401959980204e-06,1.1450898212292678e-05,4.49037353082142e-05,1.5927946497029226e-05,3.185053086644124e-05,3.851953522559943e-05,6.793943007648632e-05
controle-1,120217399911580197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217399911580197_120217399911580197_facebook_9.jpeg,,191761,827.0,"R$ 1.845,21",14/11/2024,16/12/2024,0.19915662705898285,0.19211189448833466,-0.048560041934251785,0.21283341944217682,-0.2144526243209839,0.004949335940182209,-0.1696883589029312,-0.15894271433353424,-0.10176771134138107,-0.10908403992652893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120211794010130197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211794010130197_120211794010130197_facebook_9.jpeg,,191739,937.0,"R$ 1.840,54",18/04/2024,30/04/2024,0.1958383172750473,0.19189393520355225,-0.042440515011548996,0.21207742393016815,-0.21704399585723877,9.442182636121288e-05,-0.1685485690832138,-0.15701520442962646,-0.10435800999403,-0.11532735079526901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120208795429650197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208795429650197_120208795429650197_facebook_9.jpeg,,191724,764.0,"R$ 1.839,82",20/02/2024,03/04/2024,0.19760854542255402,0.19154761731624603,-0.04547704756259918,0.2124727964401245,-0.21572178602218628,0.00225060130469501,-0.16886739432811737,-0.15829680860042572,-0.10277986526489258,-0.11243284493684769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smurfs|conteudo|paramount-700mb|contrate-agora,120242452046380409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242452046380409_120242452046380409_facebook_9.jpeg,,191390,2632.0,"R$ 1.838,81",27/01/2026,10/02/2026,0.20033462345600128,0.19209031760692596,-0.05065324530005455,0.21254146099090576,-0.21380819380283356,0.006443514954298735,-0.1704474240541458,-0.15883271396160126,-0.10121230036020279,-0.10706892609596252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homeoffice,23859529366290408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23859529366290408_23859529366290408_facebook_9.jpeg,,191348,987.0,"R$ 1.838,08",06/09/2023,24/10/2023,0.18668919801712036,0.1962408572435379,-0.03141776844859123,0.20854105055332184,-0.22263480722904205,-0.01168975979089737,-0.171808660030365,-0.14383487403392792,-0.11771494150161743,-0.12772811949253082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrinho-abandonado,120215076246800409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215076246800409_120215076246800409_facebook_9.jpeg,,191269,769.0,"R$ 1.835,26",03/10/2024,04/11/2024,0.1943286508321762,0.1931058019399643,-0.040774453431367874,0.21118851006031036,-0.21803897619247437,-0.0011667379876598716,-0.16943345963954926,-0.15454354882240295,-0.10624980926513672,-0.11697626858949661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandlovers-ugc-f2,120235559383100080,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1293690292045551_120235559383100080_120235559383100080_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1293690292045551_120235559383100080_120235559383100080_facebook_9.mp4,191183,678.0,"R$ 1.833,83",27/11/2025,01/12/2025,0.1961791293470414,0.19864643389707085,-0.05146104009351232,0.21330064027519016,-0.2137252003118232,0.004870067362779602,-0.17531469259615784,-0.1496719398668834,-0.11183811228845146,-0.10687658022884484,1.8363757330293567e-05,9.60689740765079e-06,8.086430771900076e-05,1.3526431488743106e-06,1.2975101422940447e-05,4.610433588071498e-05,1.609853372862284e-05,2.8969326144803984e-05,3.704184869154719e-05,7.71537481690823e-05
gamers,120228679771950409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228679771950409_120228679771950409_facebook_9.jpeg,,190619,128.0,"R$ 1.833,51",22/05/2025,30/06/2025,0.18939565122127533,0.19778673350811005,-0.03844165802001953,0.21103781461715698,-0.21914629638195038,-0.006421923637390137,-0.17306117713451385,-0.1451551467180252,-0.11745742708444595,-0.12060057371854782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consulte-disponibilidade,120211557237630409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120211557237630409_120211557237630409_facebook_9.jpeg,,190123,616.0,"R$ 1.833,40",14/05/2024,15/06/2024,0.20193512737751007,0.19183164834976196,-0.052283477038145065,0.21288035809993744,-0.21311116218566895,0.009458417072892189,-0.16995330154895782,-0.16132502257823944,-0.09819602966308594,-0.10477212816476822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-2,120219966118570197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219966118570197_120219966118570197_facebook_9.jpeg,,190038,1682.0,"R$ 1.833,04",03/02/2025,17/03/2025,0.18795031309127808,0.1955549120903015,-0.03274630755186081,0.20991599559783936,-0.22163057327270508,-0.009526055306196213,-0.17050354182720184,-0.14709614217281342,-0.11502265930175781,-0.12574885785579681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yellowstone|assinatura|paramount|contrate-agora,120217568753760409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217568753760409_120217568753760409_facebook_9.jpeg,,189836,619.0,"R$ 1.830,74",21/01/2025,10/03/2025,0.20176583528518677,0.18782342970371246,-0.04820558801293373,0.21262045204639435,-0.21432465314865112,0.005175190512090921,-0.16687242686748505,-0.1642870455980301,-0.09603622555732727,-0.10922393947839737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120207337249790197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120207337249790197_120207337249790197_facebook_9.jpeg,,189800,658.0,"R$ 1.830,69",23/01/2024,21/02/2024,0.19959235191345215,0.18965411186218262,-0.046961646527051926,0.21270789206027985,-0.21494846045970917,0.003754456527531147,-0.16780443489551544,-0.16116677224636078,-0.09968001395463943,-0.11099446564912796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,120216478300030348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120216478300030348_120216478300030348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120216478300030348_120216478300030348_facebook_9.mp4,189678,239.0,"R$ 1.827,07",03/09/2024,07/09/2024,0.2040793322854572,0.1992132074303097,-0.06579749625590113,0.21456050309869978,-0.20806775523556603,0.016832575388252734,-0.17830427289009093,-0.1537070780992508,-0.1059729857577218,-0.09225240863031811,3.0057256117126204e-06,8.525294211133997e-06,2.3747018159753115e-05,9.01937570884342e-07,3.9296938148840835e-06,7.302410474473882e-06,1.4012939758863358e-05,3.0524524955334676e-05,3.4294079476714964e-05,1.2958918845752086e-05
facebook,120215504001890197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215504001890197_120215504001890197_facebook_9.jpeg,,188795,695.0,"R$ 1.826,48",02/09/2024,13/09/2024,0.18995879590511322,0.19427816569805145,-0.035195279866456985,0.21080131828784943,-0.22032256424427032,-0.007147668395191431,-0.16958732903003693,-0.14980685710906982,-0.11229276657104492,-0.12342241406440735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120208788304560197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208788304560197_120208788304560197_facebook_9.jpeg,,187644,1145.0,"R$ 1.825,16",20/02/2024,03/04/2024,0.19966812431812286,0.19349117577075958,-0.05138462781906128,0.21285594999790192,-0.21351148188114166,0.006428794469684362,-0.17154771089553833,-0.15728406608104706,-0.1031414270401001,-0.10648003965616226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
