creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,filename,category
300mb,23858698443870408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858698443870408_23858698443870408_facebook_9.jpeg,,48055,419.0,"R$ 595,61",16/08/2023,02/09/2023,707505037025219_23858698443870408_23858698443870408_facebook_9.jpeg,
,120221498162700409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221498162700409_120221498162700409_facebook_9.jpeg,,47771,1352.0,"R$ 593,96",17/03/2025,18/03/2025,707505037025219_120221498162700409_120221498162700409_facebook_9.jpeg,
facebook,120203320497180197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203320497180197_120203320497180197_facebook_9.jpeg,,47767,183.0,"R$ 593,64",20/11/2023,02/12/2023,1008236073176348_120203320497180197_120203320497180197_facebook_9.jpeg,
the-last-of-us|conteudo|hbo-max-600mb|contrate-agora,120232227510680409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232227510680409_120232227510680409_facebook_9.jpeg,,47759,652.0,"R$ 593,47",15/07/2025,24/11/2025,707505037025219_120232227510680409_120232227510680409_facebook_9.jpeg,
iza-piscando|qualidade|generico-foco-wpp|contrate-agora-e-aproveite,120229223049830409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229223049830409_120229223049830409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229223049830409_120229223049830409_facebook_9.mp4,47704,142.0,"R$ 590,05",30/05/2025,03/06/2025,707505037025219_120229223049830409_120229223049830409_facebook_9.jpg,
oferta,120216390666170370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216390666170370_120216390666170370_facebook_9.jpeg,,47591,553.0,"R$ 587,36",04/09/2024,06/11/2024,5006651156112143_120216390666170370_120216390666170370_facebook_9.jpeg,
kv-hero-namorados,120230796430750197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120230796430750197_120230796430750197_facebook_9.jpeg,,47546,319.0,"R$ 587,12",02/06/2025,17/06/2025,1008236073176348_120230796430750197_120230796430750197_facebook_9.jpeg,
,120207925601340348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/557249762645654_120207925601340348_120207925601340348_facebook_9.jpeg,,47443,0.0,"R$ 586,99",26/01/2024,26/01/2024,557249762645654_120207925601340348_120207925601340348_facebook_9.jpeg,
300mb,23858241907300408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858241907300408_23858241907300408_facebook_9.jpeg,,47321,322.0,"R$ 586,95",30/07/2023,10/08/2023,707505037025219_23858241907300408_23858241907300408_facebook_9.jpeg,
gamer-loud,120200894444940409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120200894444940409_120200894444940409_facebook_9.jpeg,,47299,92.0,"R$ 586,88",09/10/2023,24/10/2023,707505037025219_120200894444940409_120200894444940409_facebook_9.jpeg,
yellowstone|assinatura|paramount|contratar-agora,120221999624960409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221999624960409_120221999624960409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221999624960409_120221999624960409_facebook_9.mp4,47145,205.0,"R$ 585,96",26/03/2025,12/05/2025,707505037025219_120221999624960409_120221999624960409_facebook_9.jpg,
meta,23853539937020408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853539937020408_23853539937020408_facebook_9.jpeg,,47001,232.0,"R$ 583,02",18/01/2023,24/03/2023,707505037025219_23853539937020408_23853539937020408_facebook_9.jpeg,
maes-conexao-wpp,120226836840140197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226836840140197_120226836840140197_facebook_9.jpeg,,46968,481.0,"R$ 582,36",16/04/2025,30/04/2025,1008236073176348_120226836840140197_120226836840140197_facebook_9.jpeg,
facebook,120209970374900197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120209970374900197_120209970374900197_facebook_9.jpeg,,46881,47.0,"R$ 580,20",13/03/2024,19/03/2024,1008236073176348_120209970374900197_120209970374900197_facebook_9.jpeg,
facebook,120203385192570197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203385192570197_120203385192570197_facebook_9.jpeg,,46759,433.0,"R$ 580,13",20/11/2023,02/12/2023,1008236073176348_120203385192570197_120203385192570197_facebook_9.jpeg,
max-hotd,120214722063320409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120214722063320409_120214722063320409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120214722063320409_120214722063320409_facebook_9.mp4,46669,268.0,"R$ 579,62",25/10/2024,21/11/2024,707505037025219_120214722063320409_120214722063320409_facebook_9.jpg,
oculos-vr|oferta|mes-gamer|contrate-agora-e-aproveite,120234235478440409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120234235478440409_120234235478440409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120234235478440409_120234235478440409_facebook_9.mp4,46645,431.0,"R$ 576,57",18/08/2025,03/09/2025,707505037025219_120234235478440409_120234235478440409_facebook_9.jpg,
oferta,120217712819150370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120217712819150370_120217712819150370_facebook_9.jpeg,,46564,296.0,"R$ 576,03",30/10/2024,10/01/2025,5006651156112143_120217712819150370_120217712819150370_facebook_9.jpeg,
ampla,120211185451950670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120211185451950670_120211185451950670_facebook_9.jpeg,,46329,784.0,"R$ 575,47",24/07/2024,20/08/2024,1489403321498685_120211185451950670_120211185451950670_facebook_9.jpeg,
all-type,120209141905160409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209141905160409_120209141905160409_facebook_9.jpeg,,46278,120.0,"R$ 573,77",18/03/2024,28/03/2024,707505037025219_120209141905160409_120209141905160409_facebook_9.jpeg,
,120234178714050726,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/2137198847098983_120234178714050726_120234178714050726_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/2137198847098983_120234178714050726_120234178714050726_facebook_9.mp4,46204,16.0,"R$ 573,09",04/11/2025,14/11/2025,2137198847098983_120234178714050726_120234178714050726_facebook_9.jpg,
facebook,120210092649560197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120210092649560197_120210092649560197_facebook_9.jpeg,,46068,103.0,"R$ 570,45",15/03/2024,21/03/2024,1008236073176348_120210092649560197_120210092649560197_facebook_9.jpeg,
,120221498162720409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221498162720409_120221498162720409_facebook_9.jpeg,,46063,1238.0,"R$ 570,26",17/03/2025,17/03/2025,707505037025219_120221498162720409_120221498162720409_facebook_9.jpeg,
kv-conexao,120233300503100197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120233300503100197_120233300503100197_facebook_9.jpeg,,46052,369.0,"R$ 570,05",09/07/2025,17/07/2025,1008236073176348_120233300503100197_120233300503100197_facebook_9.jpeg,
step-1,120236518968450379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120236518968450379_120236518968450379_facebook_9.jpeg,,46013,687.0,"R$ 569,67",07/01/2026,10/02/2026,584486016365317_120236518968450379_120236518968450379_facebook_9.jpeg,
mion-surpreso|esta-na-regiao|disponibilidade|consulte,120221999891110409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999891110409_120221999891110409_facebook_9.jpeg,,45997,204.0,"R$ 569,52",26/03/2025,08/05/2025,707505037025219_120221999891110409_120221999891110409_facebook_9.jpeg,
mion-binoculo|imperdivel|naked-1gb|contrate-agora,120217233184720409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217233184720409_120217233184720409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217233184720409_120217233184720409_facebook_9.mp4,45790,208.0,"R$ 568,70",06/01/2025,14/03/2025,707505037025219_120217233184720409_120217233184720409_facebook_9.jpg,
homem-fone|gameplay-sem-lag|gamers|saiba-mais,120215210090170409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215210090170409_120215210090170409_facebook_9.jpeg,,45770,132.0,"R$ 568,65",15/10/2024,13/03/2025,707505037025219_120215210090170409_120215210090170409_facebook_9.jpeg,
facebook,120209957866780197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120209957866780197_120209957866780197_facebook_9.jpeg,,45714,58.0,"R$ 568,57",13/03/2024,19/03/2024,1008236073176348_120209957866780197_120209957866780197_facebook_9.jpeg,
conteudo,120240565492890409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240565492890409_120240565492890409_facebook_9.jpeg,,45553,17.0,"R$ 568,43",08/12/2025,12/12/2025,707505037025219_120240565492890409_120240565492890409_facebook_9.jpeg,
facebook,120208263721430197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208263721430197_120208263721430197_facebook_9.jpeg,,45527,129.0,"R$ 568,28",08/02/2024,03/04/2024,1008236073176348_120208263721430197_120208263721430197_facebook_9.jpeg,
the-last-of-us|conteudo|max-600mb|contrate-agora,120228486821640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228486821640409_120228486821640409_facebook_9.jpeg,,45521,166.0,"R$ 567,29",22/05/2025,16/07/2025,707505037025219_120228486821640409_120228486821640409_facebook_9.jpeg,
recarga-premiada,120235217729320370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120235217729320370_120235217729320370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120235217729320370_120235217729320370_facebook_9.mp4,45459,203.0,"R$ 566,90",15/07/2025,31/07/2025,5006651156112143_120235217729320370_120235217729320370_facebook_9.jpg,
remarketing,120207745762720379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120207745762720379_120207745762720379_facebook_9.jpeg,,45281,189.0,"R$ 565,02",04/04/2024,01/11/2024,584486016365317_120207745762720379_120207745762720379_facebook_9.jpeg,
controle-premium-1,120217079512950197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217079512950197_120217079512950197_facebook_9.jpeg,,45124,633.0,"R$ 564,87",03/11/2024,09/12/2024,1008236073176348_120217079512950197_120217079512950197_facebook_9.jpeg,
all-type|oferta|mes-do-cliente|contrate-agora-e-aproveite,120235787227030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120235787227030409_120235787227030409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120235787227030409_120235787227030409_facebook_9.mp4,45013,556.0,"R$ 564,74",16/09/2025,01/10/2025,707505037025219_120235787227030409_120235787227030409_facebook_9.jpg,
gb-preco-bbb,120246152936940197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246152936940197_120246152936940197_facebook_9.jpeg,,44869,222.0,"R$ 564,19",21/01/2026,10/02/2026,1008236073176348_120246152936940197_120246152936940197_facebook_9.jpeg,
pais-economia,120234888871030197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120234888871030197_120234888871030197_facebook_9.jpeg,,44766,315.0,"R$ 564,16",25/07/2025,20/08/2025,1008236073176348_120234888871030197_120234888871030197_facebook_9.jpeg,
movers,120221337508660409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221337508660409_120221337508660409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221337508660409_120221337508660409_facebook_9.mp4,44735,381.0,"R$ 563,64",14/03/2025,31/03/2025,707505037025219_120221337508660409_120221337508660409_facebook_9.jpg,
premium-kv7,120222998599270197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120222998599270197_120222998599270197_facebook_9.jpeg,,44680,80.0,"R$ 562,00",18/03/2025,28/03/2025,1008236073176348_120222998599270197_120222998599270197_facebook_9.jpeg,
facebook,120209970057510197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120209970057510197_120209970057510197_facebook_9.jpeg,,44641,43.0,"R$ 560,34",13/03/2024,20/03/2024,1008236073176348_120209970057510197_120209970057510197_facebook_9.jpeg,
300mb,23858255512240408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858255512240408_23858255512240408_facebook_9.jpeg,,44543,373.0,"R$ 559,63",30/07/2023,08/08/2023,707505037025219_23858255512240408_23858255512240408_facebook_9.jpeg,
prime-video,120217714195670370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120217714195670370_120217714195670370_facebook_9.jpeg,,44461,198.0,"R$ 559,17",30/10/2024,10/01/2025,5006651156112143_120217714195670370_120217714195670370_facebook_9.jpeg,
type-champions-league|oferta|hbo-max-1gb|finalize-sua-compra,120242182961220409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242182961220409_120242182961220409_facebook_9.jpeg,,44458,1051.0,"R$ 558,64",16/01/2026,10/02/2026,707505037025219_120242182961220409_120242182961220409_facebook_9.jpeg,
mion-mostrando|olhou-clicou|contrate-facil|contratar-rapido,120221999891150409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999891150409_120221999891150409_facebook_9.jpeg,,44438,190.0,"R$ 557,91",26/03/2025,12/05/2025,707505037025219_120221999891150409_120221999891150409_facebook_9.jpeg,
5g-namorados,120230795354810197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120230795354810197_120230795354810197_facebook_9.jpeg,,44294,327.0,"R$ 556,03",02/06/2025,19/06/2025,1008236073176348_120230795354810197_120230795354810197_facebook_9.jpeg,
