creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score
kv-gb-preco,120238637064710197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238637064710197_120238637064710197_facebook_9.jpeg,,33971679,115251.0,"R$ 336.748,91",19/09/2025,01/11/2025,336748.91,0.33925611978142145,2.921874083522052,9.912636640655881,75.71341398691237,75.71341398691237,75.71341398691237,72.604947486574,72.604947486574,72.604947486574,7.969251475429973,7.969251475429973,7.969251475429973,,9.500693285981082,75.71341398691237
pre-pago,120219253407260370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120219253407260370_120219253407260370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120219253407260370_120219253407260370_facebook_9.mp4,33769190,16825.0,"R$ 336.053,46",01/01/2025,31/01/2025,336053.46,0.04982352256598396,19.973459732540864,9.951481217050217,66.84336388047863,72.04497049359276,80.7772102332081,76.62883627408067,87.9410340420494,92.49630046683994,12.330972681680748,9.143401529159183,24.20553444269506,-0.01877538099574546,5.4207697645606725,80.7772102332081
kv-portabilidade,120238596342780197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238596342780197_120238596342780197_facebook_9.jpeg,,33311990,118973.0,"R$ 331.007,06",19/09/2025,31/10/2025,331007.06,0.35714768166056726,2.7822031889588392,9.936574188452866,71.90711830178036,71.90711830178036,71.90711830178036,75.30152788542267,75.30152788542267,75.30152788542267,8.100715692996596,8.100715692996596,8.100715692996596,,8.876637698067473,71.90711830178036
meta,23860547120460408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860547120460408_23860547120460408_facebook_9.jpeg,,32904743,3180.0,"R$ 324.980,03",22/09/2023,06/01/2024,324980.03,0.009664260255732738,102.1949779874214,9.876388640993186,76.1752095088124,76.1752095088124,76.1752095088124,59.191652443313544,59.191652443313544,59.191652443313544,9.963417044190104,9.963417044190104,9.963417044190104,,7.645490414679761,76.1752095088124
facebook,120204028881700197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120204028881700197_120204028881700197_facebook_9.jpeg,,32855074,109694.0,"R$ 321.593,40",01/12/2023,08/02/2024,321593.4,0.33387232669145717,2.931731908764381,9.788241536147508,75.38231834143564,75.38231834143564,75.38231834143564,86.43359605090947,86.43359605090947,86.43359605090947,7.86538237277159,7.86538237277159,7.86538237277159,,9.58406276628005,75.38231834143564
pracas-cobertura,23853529625290408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853529625290408_23853529625290408_facebook_9.jpeg,,32758285,124670.0,"R$ 319.289,32",16/01/2023,18/06/2023,319289.32,0.38057547884451215,2.5610758001122966,9.746826489848294,79.70775682509034,79.70775682509034,79.70775682509034,77.46180460983025,77.46180460983025,77.46180460983025,8.21025308245964,8.21025308245964,8.21025308245964,,9.70831910107348,79.70775682509034
interesses-relacionados,120210006065220750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120210006065220750_120210006065220750_facebook_9.jpeg,,31420516,10611.0,"R$ 309.423,16",26/04/2024,11/05/2024,309423.16,0.03377092852326168,29.160603147676937,9.847806445953974,48.868931170774914,48.868931170774914,48.868931170774914,65.9340234297277,65.9340234297277,65.9340234297277,10.673235742644538,10.673235742644538,10.673235742644538,,4.57864253625738,48.868931170774914
demografica,120211265363360439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120211265363360439_120211265363360439_facebook_9.jpeg,,31350124,34105.0,"R$ 307.342,95",02/06/2024,19/08/2024,307342.95,0.10878744849621648,9.01166837707081,9.803564094355735,61.058249387411415,61.058249387411415,61.058249387411415,71.35236856286944,71.35236856286944,71.35236856286944,12.31061136543996,12.31061136543996,12.31061136543996,,4.959806428364924,61.058249387411415
,120221763466840439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120221763466840439_120221763466840439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120221763466840439_120221763466840439_facebook_9.mp4,31144711,18521.0,"R$ 300.337,61",18/03/2025,13/05/2025,300337.61,0.059467560960832166,16.216057988229576,9.643294169594316,72.26648886900328,74.40471325487789,82.55203926352401,70.82017439931603,63.20551163548599,96.5029762845498,32.83957469214568,51.26910802390753,63.50741500211867,-0.018639841346642545,2.200591498107539,82.55203926352401
timmusic-ing-esgotado-teste-a,120221761713210439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120221761713210439_120221761713210439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120221761713210439_120221761713210439_facebook_9.mp4,31050576,17980.0,"R$ 288.925,20",18/03/2025,13/05/2025,288925.2,0.057905528064922204,16.069254727474974,9.30498680604186,72.26648886900328,74.40471325487789,82.55203926352401,70.82017439931603,63.20551163548599,96.5029762845498,32.83957469214568,51.26910802390753,63.50741500211867,-0.018639841346642545,2.200591498107539,82.55203926352401
btl,120219823107070197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219823107070197_120219823107070197_facebook_9.jpeg,,30807756,89621.0,"R$ 287.162,45",03/02/2025,09/04/2025,287162.45,0.2909040178064251,3.204187076689615,9.321108944124331,68.16831795245976,68.16831795245976,68.16831795245976,68.18058587287864,68.18058587287864,68.18058587287864,31.80562938005559,31.80562938005559,31.80562938005559,,2.143278384398398,68.16831795245976
hero-mensagem-chegou,120218764639210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120218764639210409_120218764639210409_facebook_9.jpeg,,30719751,20648.0,"R$ 287.121,51",10/02/2025,01/05/2025,287121.51,0.06721408646834409,13.905536129407206,9.346479077906588,77.0789052527477,77.0789052527477,77.0789052527477,59.86037646565324,59.86037646565324,59.86037646565324,24.53635381340603,24.53635381340603,24.53635381340603,,3.1414164402305684,77.0789052527477
kv-fitness,120228143445590197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228143445590197_120228143445590197_facebook_9.jpeg,,30502428,151179.0,"R$ 286.772,31",01/05/2025,07/06/2025,286772.31,0.4956293971089777,1.8969057210326832,9.401622388879993,73.90197251707879,73.90197251707879,73.90197251707879,95.2715551750763,95.2715551750763,95.2715551750763,8.279229255695931,8.279229255695931,8.279229255695931,,8.926189894576941,73.90197251707879
as-25-interesses,120214967377250750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120214967377250750_120214967377250750_facebook_9.jpeg,,30116697,12948.0,"R$ 286.019,68",01/11/2024,19/11/2024,286019.68,0.04299276245333278,22.089873339511893,9.497046771098438,13.659465106069534,13.659465106069534,13.659465106069534,46.83998518102784,46.83998518102784,46.83998518102784,7.875092942999484,7.875092942999484,7.875092942999484,,1.734514780325486,13.659465106069534
30gb-64m,120208209720180197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208209720180197_120208209720180197_facebook_9.jpeg,,30068966,122787.0,"R$ 285.979,67",07/02/2024,19/04/2024,285979.67,0.4083512549117918,2.329071237183089,9.51079162482674,69.46243695745937,69.46243695745937,69.46243695745937,47.20420408121863,47.20420408121863,47.20420408121863,24.326007162624887,24.326007162624887,24.326007162624887,,2.855480412099166,69.46243695745937
kv-chip-gratis-bbb,120246151939850197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246151939850197_120246151939850197_facebook_9.jpeg,,29613646,149436.0,"R$ 285.200,05",21/01/2026,10/02/2026,285200.05,0.5046187153044241,1.9085096629995448,9.630696942889099,79.24411720302997,79.24411720302997,79.24411720302997,82.61990186781577,82.61990186781577,82.61990186781577,8.127548074611912,8.127548074611912,8.127548074611912,,9.750064407562899,79.24411720302997
mion-mostrando|ultravelocidade|whats-app|chame-no-whats,120212594114480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212594114480409_120212594114480409_facebook_9.jpeg,,29327235,175667.0,"R$ 261.977,01",14/06/2024,17/05/2025,261977.01,0.5989893012416615,1.491327397860725,8.932891559671411,79.8306632965414,79.8306632965414,79.8306632965414,91.39496838237963,91.39496838237963,91.39496838237963,8.358180132045323,8.358180132045323,8.358180132045323,,9.551201581606271,79.8306632965414
demografico-e-interesses,120208120106230750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120208120106230750_120208120106230750_facebook_9.jpeg,,28855495,31341.0,"R$ 261.959,80",06/03/2024,13/03/2024,261959.8,0.10861362801088666,8.358374014868701,9.078333260268105,91.66392744290368,91.66392744290368,91.66392744290368,85.47764942935898,85.47764942935898,85.47764942935898,7.899346500155757,7.899346500155757,7.899346500155757,,11.603988689582902,91.66392744290368
btl,120217050759200197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217050759200197_120217050759200197_facebook_9.jpeg,,28451490,145484.0,"R$ 259.742,82",01/11/2024,11/12/2024,259742.82,0.5113405308474178,1.7853703500041243,9.12932222530349,77.83110515340009,77.83110515340009,77.83110515340009,77.57150505942947,77.57150505942947,77.57150505942947,9.155906440459717,9.155906440459717,9.155906440459717,,8.500644437503906,77.83110515340009
oferta-bonus,120207030098060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207030098060409_120207030098060409_facebook_9.jpeg,,28300702,86483.0,"R$ 257.467,55",05/02/2024,11/06/2024,257467.55,0.30558605931400573,2.9770885607576054,9.097567615107215,85.73622486850786,85.73622486850786,85.73622486850786,90.32386410730051,90.32386410730051,90.32386410730051,7.936091772051346,7.936091772051346,7.936091772051346,,10.803330824682046,85.73622486850786
kv-hero,120231933886410197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120231933886410197_120231933886410197_facebook_9.jpeg,,28148372,78344.0,"R$ 252.814,13",18/06/2025,08/07/2025,252814.13,0.27832515500363575,3.2269750076585315,8.981483191994196,71.05219313956385,71.05219313956385,71.05219313956385,88.42052482285739,88.42052482285739,88.42052482285739,13.88629730978359,13.88629730978359,13.88629730978359,,5.116712652371632,71.05219313956385
gross,120215820803980197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215820803980197_120215820803980197_facebook_9.jpeg,,27830027,69567.0,"R$ 251.085,18",13/09/2024,03/10/2024,251085.18,0.24997101152650697,3.609256975290008,9.022096169723442,67.22799202955329,67.22799202955329,67.22799202955329,45.757434589473206,45.757434589473206,45.757434589473206,34.47638901017409,34.47638901017409,34.47638901017409,,1.9499719651531402,67.22799202955329
pracas-cobertura,23853529511480408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853529511480408_23853529511480408_facebook_9.jpeg,,27822729,102231.0,"R$ 248.386,24",16/01/2023,08/06/2023,248386.24,0.36743699728376755,2.4296567577349335,8.927457834923382,79.70775682509034,79.70775682509034,79.70775682509034,77.46180460983025,77.46180460983025,77.46180460983025,8.21025308245964,8.21025308245964,8.21025308245964,,9.70831910107348,79.70775682509034
interesses-relacionados,120216657350900370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216657350900370_120216657350900370_facebook_9.jpeg,,26972912,23037.0,"R$ 247.635,22",13/09/2024,26/09/2024,247635.22,0.08540790849723603,10.749456092373139,9.180885623324615,71.29501856978145,71.29501856978145,71.29501856978145,69.88739482937126,69.88739482937126,69.88739482937126,12.065268089136705,12.065268089136705,12.065268089136705,,5.909111844267586,71.29501856978145
30gb-64m,120211117282900197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211117282900197_120211117282900197_facebook_9.jpeg,,26853873,65659.0,"R$ 245.454,48",03/04/2024,19/04/2024,245454.48,0.24450476845555946,3.7383219360636013,9.140375393895697,74.33672456788518,74.33672456788518,74.33672456788518,71.97274551437829,71.97274551437829,71.97274551437829,7.877852484868386,7.877852484868386,7.877852484868386,,9.436166101189329,74.33672456788518
,120206883689890348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120206883689890348_120206883689890348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120206883689890348_120206883689890348_facebook_9.mp4,26759844,39.0,"R$ 240.976,53",31/12/2023,01/01/2024,240976.53,0.00014574075992371255,6178.885384615384,9.00515451435367,68.35118355850001,75.58116832381734,83.29843121056572,88.87660510958003,87.88510860126439,90.97705709646766,17.579962005108644,16.62132899006543,22.19006029945898,-0.022335716176053715,3.888016569014058,83.29843121056572
movers,120231081551790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120231081551790409_120231081551790409_facebook_9.jpeg,,26394373,26122.0,"R$ 240.646,99",01/07/2025,06/10/2025,240646.99,0.0989680641400347,9.212425924508077,9.11735959782034,81.77845146571589,81.77845146571589,81.77845146571589,89.72148166036031,89.72148166036031,89.72148166036031,7.844624143057799,7.844624143057799,7.844624143057799,,10.424776251146051,81.77845146571589
interesses-relacionados,120207466079160370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207466079160370_120207466079160370_facebook_9.jpeg,,26351897,16868.0,"R$ 238.419,38",12/01/2024,14/02/2024,238419.38,0.06401057199032009,14.134419018259427,9.047522461096445,85.64031997538424,85.64031997538424,85.64031997538424,60.43748572875427,60.43748572875427,60.43748572875427,9.138846276163438,9.138846276163438,9.138846276163438,,9.371020956852854,85.64031997538424
